,Date,User,Tweet
251,2022-08-25 22:49:28+00:00,elonmusk,Livestream of big news in about an hour https://t.co/LSMIRYBxHH
252,2022-08-24 16:31:54+00:00,elonmusk,This is something special https://t.co/LSMIRYT8zf
253,2022-08-24 07:28:13+00:00,elonmusk,The course of civilization is not always upward https://t.co/8mr7pFWcnI
254,2022-08-24 05:44:21+00:00,elonmusk,Mechazilla loads Starship on launchpad https://t.co/LfkfjpAcZj
255,2022-08-23 15:52:07+00:00,elonmusk,https://t.co/KsWiazActx
256,2022-08-22 06:57:42+00:00,elonmusk,Neuralink progress update show &amp; tell on October 31 st (Halloween)
257,2022-08-22 06:55:01+00:00,elonmusk,"2 main goals this year: 

- Starship to orbit
- FSD wide release

Many other things, of course, but those are the 2 giant kahunas. Will require insane work by many super talented people, but, if anyone can do it, they can. 

It is an honor to work with such awesome human beings."
258,2022-08-21 22:08:02+00:00,elonmusk,👿 https://t.co/hdzRzphcii
259,2022-08-21 14:40:36+00:00,elonmusk,"After wide release of FSD Beta 10.69.2, price of FSD will rise to $15k in North America on September 5th. 

Current price will be honored for orders made before Sept 5th, but delivered later."
260,2022-08-21 14:34:21+00:00,elonmusk,"FSD Beta 10.69 started rolling out to Tesla owners last night. This build is a big step forward!

10.69.1 probably end of week with wider release.

1069.2 in a few weeks should be good enough to provide to all FSD Beta participants."
261,2022-08-19 20:07:52+00:00,elonmusk,"Nice letter from Bill Nix, who would’ve been my prof at Stanford if I hadn’t put grad studies on (permanent) deferment https://t.co/ioq0mGwN7K"
262,2022-08-19 06:04:54+00:00,elonmusk,Still so grateful 🥹 https://t.co/EhdyXw4fqN
263,2022-08-19 03:20:47+00:00,elonmusk,https://t.co/KBjnfkU4ia
264,2022-08-17 09:22:09+00:00,elonmusk,🎶 This Magic Moment 🎶
265,2022-08-17 08:44:21+00:00,elonmusk,Being a Mom is just as important as any career
266,2022-08-17 08:08:12+00:00,elonmusk,Highly Recommend https://t.co/nrDZ4gJqEE
267,2022-08-17 04:59:51+00:00,elonmusk,Standup is my side-hustle
268,2022-08-16 23:56:43+00:00,elonmusk,"To be clear, I support the left half of the Republican Party and the right half of the Democratic Party!"
269,2022-08-14 17:26:50+00:00,elonmusk,Congrats Giga Shanghai on making millionth car! Total Teslas made now over 3M. https://t.co/2Aee6slCuv
270,2022-08-14 02:08:54+00:00,elonmusk,Just Read The Instructions https://t.co/BWYzSEE0Q8
271,2022-08-13 04:03:26+00:00,elonmusk,Adding the 13 inner engines https://t.co/ooOFEGl0Hr
272,2022-08-13 03:22:07+00:00,elonmusk,Another orbital plane of polar satellites https://t.co/UDl6wStLuT
273,2022-08-12 05:08:20+00:00,elonmusk,This will be Mars one day https://t.co/nf4hML8dKx
274,2022-08-12 04:14:03+00:00,elonmusk,but have u seen my sex tape https://t.co/aCBqIRz4sH
275,2022-08-11 16:23:10+00:00,elonmusk,Starship B7 static fire https://t.co/taBpsd9LSV
276,2022-08-11 16:02:11+00:00,elonmusk,Fate 🖤 Irony https://t.co/RHZ9BEws7k
277,2022-08-11 05:40:45+00:00,elonmusk,deep thot https://t.co/0EcPd30QAs
278,2022-08-11 05:39:30+00:00,elonmusk,https://t.co/UfZdHZvtAA
279,2022-08-10 05:34:46+00:00,elonmusk,8 years ago https://t.co/HPK5R5UMS6
280,2022-08-10 05:20:12+00:00,elonmusk,Wrote this 6 years ago https://t.co/r9GdXpCtZU
281,2022-08-10 03:02:16+00:00,elonmusk,https://t.co/67gqPGe7Ph
282,2022-08-10 02:59:22+00:00,elonmusk,Quite the day https://t.co/UYQZwCvgk7
283,2022-08-07 18:37:37+00:00,elonmusk,https://t.co/1duQL9NU2E
284,2022-08-07 07:32:26+00:00,elonmusk,FSD Beta 10.69 drops on 8/20
285,2022-08-06 20:51:30+00:00,elonmusk,Saxon James Musk https://t.co/d7FKw4iQIU
286,2022-08-06 16:18:59+00:00,elonmusk,Less than 5% of Twitter daily users are fake/spam
287,2022-08-06 01:23:22+00:00,elonmusk,Moving rocket to launch pad https://t.co/nPVq1tyLoy
288,2022-08-05 18:56:10+00:00,elonmusk,Hustling to get Starship Booster 7 back to pad to test outer ring of 20 engines
289,2022-08-05 15:13:31+00:00,elonmusk,Full Send Podcast https://t.co/01FmxYRrVr
290,2022-08-05 06:34:11+00:00,elonmusk,Thank goodness for Senator Manchin
291,2022-08-02 23:52:03+00:00,elonmusk,The ratio of digital to biological compute is growing fast. Worth tracking.
292,2022-08-02 22:00:38+00:00,elonmusk,Just came across this pretty good CNBC piece on SpaceX &amp; Starship https://t.co/RELYzC40M9
293,2022-08-02 05:15:23+00:00,elonmusk,Worth reading. This is a close match for my philosophy. https://t.co/cWEM6QBobY
294,2022-08-01 22:19:04+00:00,elonmusk,Still time to vote! https://t.co/ZbFWv0pkgG
295,2022-08-01 21:37:42+00:00,elonmusk,https://t.co/2Ck4z96NFM
296,2022-07-31 22:32:36+00:00,elonmusk,"If our reality is actually an alien soap opera, our ratings would be 🚀💥💫"
297,2022-07-31 14:22:14+00:00,elonmusk,Maybe free some people in jail for weed here too? https://t.co/AYo0ZC79lZ
298,2022-07-31 02:27:16+00:00,elonmusk,Off to the Races set to Harley Quinn https://t.co/79XaBOxAKk
299,2022-07-30 14:01:33+00:00,elonmusk,Tesla + Twitter -&gt; Twizzler
300,2022-07-30 13:51:37+00:00,elonmusk,Interaction with almost all twitter accounts seem to be much lower in recent weeks &amp; days. Accurate?
301,2022-07-30 07:10:13+00:00,elonmusk,Saxon https://t.co/UTh4uqIEYP
302,2022-07-30 02:13:42+00:00,elonmusk,Friend made this for me 2 years ago https://t.co/XzlmpmPNT7
303,2022-07-30 01:46:25+00:00,elonmusk,Try voice command “open butthole” on your Tesla
304,2022-07-30 01:43:41+00:00,elonmusk,https://t.co/Uo30yDO3tJ
305,2022-07-30 00:09:07+00:00,elonmusk,Heatwave in Shortville 🥵
306,2022-07-29 14:46:31+00:00,elonmusk,"I can’t say for sure that Starship will reach escape velocity, but my hubris certainly has"
307,2022-07-29 00:29:37+00:00,elonmusk,Inflation might be trending down
308,2022-07-28 03:50:24+00:00,elonmusk,Much harder to make friends than enemies. My skill at the latter is improving.
309,2022-07-27 16:07:30+00:00,elonmusk,The media is a click-seeking machine dressed up as a truth-seeking machine
310,2022-07-27 15:38:48+00:00,elonmusk,"A new philosophy of the future is needed. I believe it should be curiosity about the Universe – expand humanity to become a multiplanet, then interstellar, species to see what’s out there."
311,2022-07-25 20:40:56+00:00,elonmusk,All Teslas come with a free karaoke app https://t.co/mZa3WmhyPL
312,2022-07-25 13:20:13+00:00,elonmusk,"Single-piece casting reduces weight, greatly simplifies factory, increases ride quality &amp; reduces road noise https://t.co/hJw4KLpfDg"
313,2022-07-25 06:10:38+00:00,elonmusk,What video games have you enjoyed most over past year or two?
314,2022-07-25 04:04:27+00:00,elonmusk,"Movie idea: Boss Baby meets Das Boot
Das Baby – “Hijinks on the High Seas!”"
315,2022-07-24 22:48:10+00:00,elonmusk,"The dark origin of the lemming mass suicide myth …
https://t.co/wn7vg2mUjr"
316,2022-07-24 03:58:16+00:00,elonmusk,https://t.co/TpGbs06lnT
317,2022-07-24 03:14:17+00:00,elonmusk,Gehalt und Gestalt
318,2022-07-23 12:12:22+00:00,elonmusk,Excited to work with Tesla Service to enable same-hour service as often as possible! Applying Formula 1 pit crew techniques to Teslas.
319,2022-07-22 19:01:32+00:00,elonmusk,"Starlink now available in 36 countries!
https://t.co/nH1zPfd2Om"
320,2022-07-22 19:00:14+00:00,elonmusk,Congrats to SpaceX team on record number of launches! https://t.co/nb8ozrbqZ5
321,2022-07-22 13:35:52+00:00,elonmusk,Optimus Primed https://t.co/DMIPaIYevN
322,2022-07-21 03:28:31+00:00,elonmusk,🥇 https://t.co/VlSpfXZdp9
323,2022-07-19 17:34:20+00:00,elonmusk,One of the best features of Model X https://t.co/zUTcSD7fiz
324,2022-07-19 15:55:22+00:00,elonmusk,Congrats to Tesla Fremont + Giga Nevada for making their 2 millionth car!
325,2022-07-19 07:00:38+00:00,elonmusk,Please vote your shares with Tesla! https://t.co/ZbFWv0pkgG
326,2022-07-18 20:17:23+00:00,elonmusk,https://t.co/8IYBfjFact
327,2022-07-15 12:55:42+00:00,elonmusk,"Tesla is to protect life on Earth,
SpaceX to extend life beyond."
328,2022-07-15 12:21:05+00:00,elonmusk,"Mars may be a fixer upper of a planet, but it has great potential!"
329,2022-07-15 04:03:02+00:00,elonmusk,https://t.co/ozWk7GxcEu
330,2022-07-15 00:42:42+00:00,elonmusk,Dragon launching in 2 mins https://t.co/DBQDCbBy6B
331,2022-07-13 15:15:37+00:00,elonmusk,A+ for cinematography https://t.co/anGjQKbq5W
332,2022-07-13 05:38:17+00:00,elonmusk,Starship launch site tonight https://t.co/Len70RGCNf
333,2022-07-13 01:23:15+00:00,elonmusk,Excited about @NASAWebb potential!
334,2022-07-12 22:10:05+00:00,elonmusk,Oh the irony lol
335,2022-07-12 01:23:04+00:00,elonmusk,"Tesla’s automatic cabin overheat protection should make a real difference with record heatwaves.

Ability to adjust activation temperature coming with next software release."
336,2022-07-11 20:51:22+00:00,elonmusk,https://t.co/mvVUR4doqB
337,2022-07-11 15:34:12+00:00,elonmusk,"For improved quality of sleep, raise head of your bed by about 3” or 5cm and don’t eat 3 hours before bedtime"
338,2022-07-11 05:36:17+00:00,elonmusk,These polar launches will enable complete coverage of Earth (where approved by local government) https://t.co/0ssHobwdp3
339,2022-07-11 04:08:56+00:00,elonmusk,https://t.co/d5tSnoDs5s
340,2022-07-11 04:04:00+00:00,elonmusk,https://t.co/JcLMee61wj
341,2022-07-07 22:02:54+00:00,elonmusk,Super fired up for future product development with our awesome Tesla team! Such an honor to work with them.
342,2022-07-07 20:59:12+00:00,elonmusk,Starlink for boats! https://t.co/BQujU8Ngna
343,2022-07-07 14:26:00+00:00,elonmusk,Maybe Tesla should make a highly configurable Robovan for people &amp; cargo?
344,2022-07-07 14:19:47+00:00,elonmusk,I hope you have big families and congrats to those who already do!
345,2022-07-07 14:17:45+00:00,elonmusk,Population of Mars is still zero people!
346,2022-07-07 14:04:41+00:00,elonmusk,"Doing my best to help the underpopulation crisis. 

A collapsing birth rate is the biggest danger civilization faces by far."
347,2022-07-06 21:09:27+00:00,elonmusk,"Highly recommend Revolutions by Mike Duncan, especially Season 10 https://t.co/LoJXYL2HTU"
348,2022-07-06 10:58:50+00:00,elonmusk,Humanity will reach Mars in your lifetime
349,2022-07-06 09:33:59+00:00,elonmusk,Flatulence Earther
350,2022-07-05 17:44:09+00:00,elonmusk,A veritable “sock aficionado”
351,2022-07-05 17:36:03+00:00,elonmusk,I must confess to a penchant for creative socks
352,2022-07-04 20:44:21+00:00,elonmusk,Elvis is just Elvish without an h
353,2022-07-04 20:14:41+00:00,elonmusk,Happy July 4th! https://t.co/KYN2XO712Z
354,2022-07-04 20:10:57+00:00,elonmusk,https://t.co/sUrsfucQ2F
355,2022-07-02 01:54:39+00:00,elonmusk,Honored to meet @Pontifex yesterday https://t.co/sLZY8mAQtd
356,2022-07-02 01:44:32+00:00,elonmusk,"Venice, a site of Great Remembrance https://t.co/GWR3xqsoQW"
357,2022-07-02 01:39:51+00:00,elonmusk,Feeling … perhaps … a little bored?
358,2022-07-02 01:37:50+00:00,elonmusk,Wise words from SJM https://t.co/snVNttsvn1
359,2022-06-21 15:53:59+00:00,elonmusk,https://t.co/YhpHKcCYXz
360,2022-06-20 23:43:38+00:00,elonmusk,AI gets better every day https://t.co/Lz5XfXRJjh
361,2022-06-20 20:46:59+00:00,elonmusk,What … is your favorite cheese?
362,2022-06-19 06:19:16+00:00,elonmusk,I will keep supporting Dogecoin
363,2022-06-19 06:10:43+00:00,elonmusk,💕💕 shadow crew 💕💕
364,2022-06-19 05:45:31+00:00,elonmusk,Happy Father’s Day
365,2022-06-19 05:34:03+00:00,elonmusk,Congrats to SpaceX Falcon team for executing 3 flawless launches in 2 days! https://t.co/2MFmlkXmVz
366,2022-06-18 16:52:02+00:00,elonmusk,We’re changing Starlink’s default wifi name to Stinky
367,2022-06-18 16:45:13+00:00,elonmusk,"This is where 
the writers are,

Of past,
Present,
And Future."
368,2022-06-18 16:25:35+00:00,elonmusk,Feels like déjà vu all over again haha https://t.co/ZokV7kPBV1
369,2022-06-18 03:16:40+00:00,elonmusk,Congratulations to Giga Berlin team on making over 1000 cars in a week! https://t.co/TX8S4ozuxJ
370,2022-06-18 01:26:53+00:00,elonmusk,"Watch the opening scene of Idiocracy. 

When I ask my friends why they’re not yet having kids (very few are), it sounds exactly like the movie.

https://t.co/528L1mhHi1"
371,2022-06-18 00:57:04+00:00,elonmusk,Is TikTok destroying civilization? Some people think so.
372,2022-06-17 21:15:31+00:00,elonmusk,https://t.co/oD5D5CVe5A
373,2022-06-17 17:09:38+00:00,elonmusk,"Our best landing video to date, thanks to Starlink! https://t.co/kAjA3mxBta"
374,2022-06-15 23:42:45+00:00,elonmusk,"I’m dressing as a sink on Halloween, as they will have no choice but to let me in"
375,2022-06-15 17:17:20+00:00,elonmusk,Original Top Gun is a great movie. Just rewatched. Looking forward to seeing the sequel.
376,2022-06-15 02:19:15+00:00,elonmusk,Starship SN24 in the High Bay https://t.co/vDZ4yBV1MF
377,2022-06-15 00:54:50+00:00,elonmusk,Cryptonight
378,2022-06-14 19:27:43+00:00,elonmusk,https://t.co/adMlWpAfz1
379,2022-06-14 16:18:30+00:00,elonmusk,"Don’t build moats, build tech trees"
380,2022-06-12 20:26:25+00:00,elonmusk,True experts even read wiki citations https://t.co/MDU2oYmTpH
381,2022-06-12 18:45:38+00:00,elonmusk,Make Austin weirder!
382,2022-06-11 22:24:31+00:00,elonmusk,Humor is one of the great joys of life!
383,2022-06-11 04:26:22+00:00,elonmusk,"33 Raptor rocket engines, each producing 230 metric tons of force https://t.co/flQLb62MgZ"
384,2022-06-10 06:21:52+00:00,elonmusk,Play video games wherever you want https://t.co/qLgCbCcpIO
385,2022-06-10 05:31:05+00:00,elonmusk,Real talk https://t.co/A0VPuWgzAg
386,2022-06-07 15:39:14+00:00,elonmusk,https://t.co/2ELe1W5ZXC
387,2022-06-07 15:32:30+00:00,elonmusk,YouTube seems to be nonstop scam ads
388,2022-06-06 17:05:47+00:00,elonmusk,"What resolution is life in, 8k? – SJM"
389,2022-06-06 01:17:17+00:00,elonmusk,If chess was released as a video game https://t.co/8SuK8Mg7yT
390,2022-06-06 01:06:53+00:00,elonmusk,The acid test for any two competing socioeconomic systems is which side needs to build a wall to keep people from escaping? That’s the bad one!
391,2022-06-06 00:25:51+00:00,elonmusk,"Realized what I have in common with environmentalists, but also why they’re so annoyingly wrong: 

They are conservationists of what is, whereas they should be conservationists of our potential over time, our cosmic endowment.

(From a friend)"
392,2022-06-06 00:14:14+00:00,elonmusk,"O wonder!
How many goodly creatures are there here!
How beauteous mankind is! O brave new world,
That has such people in't."
393,2022-06-05 11:39:30+00:00,elonmusk,"Some hate humanity, but I love humanity so much"
394,2022-06-05 11:29:45+00:00,elonmusk,"Making life multiplanetary expands the scope &amp; scale of consciousness. 

It also enables us to backup the biosphere, protecting all life as we know it from a calamity on Earth.

Humanity is life’s steward, as no other species can transport life to Mars. We can’t let them down."
395,2022-06-05 11:20:06+00:00,elonmusk,Deck from SpaceX all-hands update talk I gave last week https://t.co/ApsdPjjukh
396,2022-06-04 20:05:13+00:00,elonmusk,"Working on Tesla North American service. 

Goal is 2/3 of cars receive same-day service, no wait."
397,2022-06-04 18:57:49+00:00,elonmusk,Only thing more remarkable than DOJ not leaking the list is that no one in the media cares. Doesn’t that seem odd? https://t.co/JEK4TErABB
398,2022-06-04 17:03:50+00:00,elonmusk,Four Falcon Heavy flights later this year by an incredible team at SpaceX https://t.co/WUQ72lKZPe
399,2022-06-04 04:04:22+00:00,elonmusk,Getty watermark is the coup de grâce https://t.co/c4SHu4zXrU
400,2022-06-04 03:52:11+00:00,elonmusk,Diabolical! https://t.co/AJAJR8Nf3z
401,2022-06-04 02:07:33+00:00,elonmusk,https://t.co/QKEyQkErh0
402,2022-06-04 01:39:07+00:00,elonmusk,Johnny Rotten of The Sex Pistols https://t.co/u8v8KFUn7N
403,2022-06-03 13:08:57+00:00,elonmusk,Los Angeles is fortunate to have someone like Rick Caruso running for mayor. He’s awesome.
404,2022-06-03 00:52:57+00:00,elonmusk,"Tesla AI Day pushed to Sept 30, as we may have an Optimus prototype working by then"
405,2022-06-01 15:58:28+00:00,elonmusk,"Tesla scores 100/100 for 7th year in a row for LGBTQ equality
 https://t.co/9wvCbgrtUE"
406,2022-05-31 20:23:56+00:00,elonmusk,10 years since SpaceX’s first mission to @Space_Station https://t.co/30xEtbXlT5
407,2022-05-31 14:44:38+00:00,elonmusk,https://t.co/G83vCrHHJf
408,2022-05-31 02:50:47+00:00,elonmusk,Literally … https://t.co/DWKI71Wk9Z
409,2022-05-30 19:10:36+00:00,elonmusk,Tesla Plaid S cruising around Austin with volume at 11 is sublime
410,2022-05-30 19:09:41+00:00,elonmusk,Veridis Quo
411,2022-05-30 18:21:04+00:00,elonmusk,I miss them https://t.co/nTZkFM1D3k
412,2022-05-30 17:10:36+00:00,elonmusk,👀 https://t.co/F4B6ms5JiD
